,x1,x2,x3,x4,y
4740,21.68,64.15,1021.09,70.88,454.32
4741,27.1,52.84,1006.28,53.85,439.08
4742,11.31,39.61,1018.74,68.9,471.92
4743,23.45,66.48,1003.66,75.83,435.13
4744,22.04,58.05,1013.11,85.22,447.28
4745,21.13,47.43,1006.97,64.26,448.83
4746,29.45,74.16,1010.49,64.87,438.11
4747,28.33,64.96,999.71,69.66,427.42
4748,5.79,38.68,1017.19,70.46,487.4
4749,32.5,73.68,1014.65,55.72,427.63
4750,20.61,48.78,1020.8,85.05,449.38
4751,18.5,47.03,1013.97,93.6,460.08
4752,25.52,69.75,1010.36,90.06,435.12
4753,13.73,50.59,1020.44,85.54,459.6
4754,12.03,40.1,1015.32,85.39,474.94
4755,13.53,42.86,1014.0,90.63,471.73
4756,24.82,59.27,1012.76,72.34,444.81
4757,13.42,41.74,1020.96,61.8,473.45
4758,25.54,61.08,1013.77,69.64,448.57
4759,29.63,66.75,1018.08,58.46,433.26
4760,20.5,49.69,1009.6,70.81,452.94
4761,25.24,66.54,1002.07,81.22,433.86
4762,14.51,49.83,1006.27,91.65,460.45
4763,15.96,41.66,1011.93,55.47,466.39
4764,23.0,60.37,1005.34,83.73,437.6
4765,15.84,49.69,1015.14,90.41,462.6
4766,28.18,77.54,1011.99,74.72,430.55
4767,26.74,59.87,1012.5,62.88,447.88
4768,12.64,40.71,1024.2,65.21,476.37
4769,10.47,43.14,1010.35,86.86,476.55
4770,21.13,51.43,1007.43,88.72,445.4
4771,26.48,51.43,1006.76,74.3,438.1
4772,16.79,44.6,1014.27,48.08,459.48
4773,9.61,39.04,1023.45,75.66,483.86
4774,29.2,70.79,1004.8,63.74,425.2
4775,11.3,40.55,1005.97,97.99,476.72
4776,19.02,52.72,1025.44,51.9,461.57
4777,8.37,40.92,1021.82,86.03,476.02
4778,24.07,71.97,1008.83,94.87,441.84
4779,17.3,46.21,1013.56,87.57,456.77
4780,24.33,46.93,1013.61,53.02,450.04
4781,24.44,59.21,1017.36,61.45,445.82
4782,32.22,70.8,1009.9,62.03,433.07
4783,18.03,58.86,1015.99,89.03,450.33
4784,20.65,50.59,1016.22,68.57,455.24
4785,20.66,51.19,1008.81,88.93,447.14
4786,23.68,68.3,1017.93,84.16,438.65
4787,7.92,39.54,1011.51,84.41,481.44
4788,21.31,58.66,1012.67,69.36,451.96
4789,24.35,66.49,1012.48,62.12,439.15
4790,22.15,43.77,1010.81,60.08,448.46
4791,29.04,76.09,1007.52,75.44,430.32
4792,25.21,75.6,1017.19,69.84,445.84
4793,28.62,79.74,1008.12,65.39,436.12
4794,22.24,69.23,1011.83,79.37,441.9
4795,31.49,69.13,1009.33,53.9,425.74
4796,28.28,69.48,1008.56,61.3,428.75
4797,9.27,38.56,1017.69,62.49,475.42
4798,28.13,61.25,1013.12,62.57,436.61
4799,13.69,40.1,1014.38,83.57,470.76
4800,11.65,41.54,1020.09,67.96,476.4
4801,31.45,68.27,1007.56,64.79,430.81
4802,19.77,65.06,1016.22,74.95,448.26
4803,27.15,59.21,1013.49,51.71,440.27
4804,14.91,43.34,1015.15,81.56,461.27
4805,32.35,77.95,1014.76,60.88,432.72
4806,29.72,77.95,1014.9,72.73,434.99
4807,10.75,45.01,1018.73,93.16,471.47
4808,23.39,74.22,1009.83,86.05,439.92
4809,13.47,43.34,1012.75,87.04,468.8
4810,24.32,58.79,1016.8,65.61,442.78
4811,28.13,56.9,1007.17,51.66,436.95
4812,20.82,52.84,1004.13,79.42,449.59
4813,9.68,40.77,1022.04,85.23,473.73
4814,13.82,44.84,1023.72,95.24,467.95
4815,28.04,74.33,1013.53,48.65,432.92
4816,19.93,56.65,1020.7,62.82,456.53
4817,22.31,61.45,1009.25,98.56,437.05
4818,9.14,40.6,1015.34,88.91,483.57
4819,15.66,41.35,1001.68,86.26,463.57
4820,23.82,48.92,1010.48,44.45,446.85
4821,21.12,63.56,1014.16,81.42,445.9
4822,32.42,65.74,1010.97,52.73,439.01
4823,25.97,57.32,1012.13,47.48,442.73
4824,16.07,47.83,1006.99,86.49,458.18
4825,10.02,42.44,1014.57,99.16,478.5
4826,28.54,76.86,1000.09,74.67,433.35
4827,14.36,40.0,1016.16,68.79,460.42
4828,6.1,39.33,1010.4,95.34,491.37
4829,13.12,52.75,1023.69,67.5,462.7
4830,25.12,66.56,1009.22,65.62,436.56
4831,25.37,59.14,1017.27,78.07,437.19
4832,18.74,45.09,1014.24,41.54,456.25
4833,31.41,64.44,1013.84,49.49,439.3
4834,12.07,39.99,1009.7,93.27,473.06
4835,27.37,69.23,1013.25,48.02,433.18
4836,22.69,65.12,1016.35,72.02,446.91
4837,23.24,63.76,1010.1,79.16,441.35
4838,32.31,62.04,1010.41,39.39,450.13
4839,5.35,35.79,1013.23,93.53,483.2
4840,16.94,49.64,1024.43,69.22,459.25
4841,24.39,63.77,1013.3,77.53,443.65
4842,22.49,45.61,1013.1,75.69,455.12
4843,16.14,44.63,1019.44,47.85,463.5
4844,34.3,74.67,1015.98,25.89,427.84
4845,22.32,64.27,1014.35,82.98,446.62
4846,12.28,40.55,1005.72,98.56,472.47
4847,25.16,43.21,1011.73,88.69,442.29
4848,19.83,51.43,1007.36,91.64,449.45
4849,8.31,40.46,1020.07,78.18,476.72
4850,18.4,43.96,1012.4,77.81,464.63
4851,23.56,49.16,1003.31,66.98,445.36
4852,9.94,40.46,1018.9,68.51,473.74
4853,10.19,37.14,1012.74,73.48,475.01
4854,5.98,38.91,1016.5,91.83,488.85
4855,20.21,54.9,1016.82,66.56,454.23
4856,29.14,61.5,1009.64,39.95,437.76
4857,22.69,54.2,1012.92,65.55,444.26
4858,33.37,79.05,1007.19,62.64,430.42
4859,18.9,57.5,1016.21,93.9,451.42
4860,26.88,61.5,1009.17,61.26,440.13
4861,28.14,65.34,1014.44,46.17,443.11
4862,26.3,69.05,1005.37,41.7,438.12
4863,22.88,69.45,1014.02,65.13,441.76
4864,26.55,60.23,1009.88,79.54,438.95
4865,31.86,69.59,1008.61,59.74,435.72
4866,12.38,41.62,1012.37,84.15,461.07
4867,20.77,51.3,1013.89,88.72,450.97
4868,8.46,39.42,1025.05,69.36,474.42
4869,23.26,63.56,1013.64,71.3,446.67
4870,23.21,62.44,1011.78,76.66,442.47
4871,26.2,71.14,1007.92,72.95,431.7
4872,30.9,69.4,1003.53,66.69,425.3
4873,31.44,64.44,1014.04,49.15,437.6
4874,16.69,46.18,1010.8,96.8,466.03
4875,22.58,43.79,1015.66,44.18,460.3
4876,5.62,40.62,1015.81,85.34,483.13
4877,22.53,70.98,1005.48,93.95,440.96
4878,18.07,63.31,1016.65,72.81,456.5
4879,25.9,59.54,1007.3,78.38,439.36
4880,23.17,51.19,1009.5,76.15,441.77
4881,3.74,35.19,1018.58,98.84,490.5
4882,23.28,68.28,1000.79,81.35,442.04
4883,26.89,70.32,1012.39,87.17,435.56
4884,11.44,40.55,1023.37,88.43,477.68
4885,21.47,70.32,1011.72,88.36,440.0
4886,14.87,54.3,1017.17,71.57,462.87
4887,13.97,53.82,1016.81,62.32,465.24
4888,14.55,40.73,1018.36,89.12,458.82
4889,14.72,38.91,1015.17,61.75,468.87
4890,9.0,40.78,1025.39,99.22,468.5
4891,26.23,70.72,1009.73,73.44,445.28
4892,32.45,44.37,1005.05,44.37,429.81
4893,32.98,73.88,1006.31,47.55,440.28
4894,11.82,41.17,1019.5,55.74,475.61
4895,28.74,71.14,1011.53,48.6,430.12
4896,24.18,66.48,1003.3,70.99,433.37
4897,30.56,72.39,999.96,69.81,430.85
4898,8.47,40.46,1019.87,78.19,475.06
4899,16.38,46.97,1013.6,73.67,459.87
4900,9.34,40.77,1012.14,90.81,477.36
4901,14.79,47.83,1007.27,92.04,463.22
4902,24.97,68.61,1011.08,58.94,447.83
4903,13.32,41.7,1020.22,88.3,451.93
4904,19.17,52.9,1016.56,65.23,458.59
4905,26.96,72.58,1009.23,89.62,429.03
4906,19.74,67.71,1007.68,64.02,446.1
4907,22.45,41.54,1012.69,70.89,460.07
4908,24.65,72.43,1007.99,90.05,437.59
4909,27.77,51.43,1006.58,69.01,438.7
4910,14.39,43.56,1012.97,59.17,469.35
4911,15.52,41.93,1022.97,52.92,471.97
4912,22.02,69.45,1013.84,75.75,440.26
4913,23.54,67.83,1009.44,65.48,426.24
4914,9.81,71.14,1019.43,87.93,469.64
4915,17.95,59.15,1012.73,84.27,449.14
4916,21.43,63.94,1017.28,57.49,449.02
4917,28.59,69.84,1003.79,67.31,427.53
4918,12.51,41.92,1031.21,64.66,468.41
4919,29.12,67.83,1008.05,46.86,432.46
4920,9.5,37.36,1015.13,63.41,478.8
4921,29.23,72.99,1007.04,63.47,431.0
4922,6.64,39.04,1018.84,74.94,481.53
4923,28.87,57.19,1008.09,64.29,435.57
4924,20.88,57.85,1012.39,85.47,450.87
4925,23.92,61.87,1009.63,54.16,441.15
4926,14.57,39.28,1015.1,76.94,469.27
4927,20.58,50.9,1011.89,72.56,452.6
4928,4.84,38.5,1011.96,81.62,491.23
4929,27.61,69.68,1012.79,77.01,438.31
4930,19.12,50.16,1011.52,99.71,451.49
4931,15.57,44.68,1022.01,90.02,460.91
4932,17.67,50.88,1015.64,90.55,456.16
4933,11.37,41.5,1013.57,88.82,475.94
4934,15.07,39.82,1012.78,84.46,471.31
4935,7.69,38.06,1020.72,83.47,483.54
4936,31.2,68.24,1005.71,34.84,428.67
4937,23.78,69.71,1008.79,83.17,443.06
4938,13.63,43.5,1022.12,84.32,468.28
4939,23.16,69.94,1004.92,68.68,438.48
4940,9.97,41.62,1013.99,96.02,464.86
4941,27.1,73.21,1002.97,89.68,430.87
4942,11.72,40.55,1021.54,85.13,470.8
4943,3.21,38.44,1016.9,86.34,491.35
4944,10.89,44.2,1018.3,86.32,479.16
4945,10.94,43.67,1012.36,73.3,477.34
4946,21.16,78.11,1006.73,78.11,435.71
4947,23.35,63.47,1011.78,84.24,437.87
4948,14.44,41.2,1015.96,81.97,469.85
4949,31.01,71.37,1003.4,55.06,430.82
4950,24.92,73.68,1015.12,93.68,438.23
4951,15.33,42.28,1008.19,66.15,465.2
4952,25.09,65.46,1015.29,40.13,442.99
4953,21.96,48.6,1004.87,76.27,446.56
4954,31.21,66.44,1008.57,65.76,430.7
4955,20.1,58.95,1018.46,80.87,446.7
4956,8.01,41.66,1014.49,76.72,485.13
4957,19.45,38.52,1017.99,62.86,451.96
4958,13.87,41.74,1021.42,64.02,472.12
4959,27.16,72.58,1009.24,90.26,429.59
4960,24.59,60.37,1005.31,76.81,438.09
4961,25.93,66.56,1004.97,76.35,433.25
4962,30.97,74.22,1007.93,49.74,431.58
4963,9.32,36.3,1027.67,73.25,479.52
4964,11.23,43.7,1016.0,91.75,476.04
4965,25.42,66.05,1016.74,68.92,442.6
4966,16.0,43.02,1012.37,39.2,466.01
4967,31.87,67.32,1013.65,36.69,435.47
4968,9.72,41.44,1015.17,84.41,481.85
4969,10.02,52.75,1021.93,73.68,473.09
4970,23.76,58.82,1011.75,77.34,444.57
4971,25.34,65.61,1014.61,57.51,442.82
4972,27.44,47.93,1002.71,59.44,437.76
4973,13.09,54.3,1017.61,82.38,471.0
4974,13.61,42.34,1017.93,91.61,463.89
4975,23.62,73.67,1007.0,90.8,438.33
4976,19.41,67.32,1012.34,78.8,446.71
4977,11.52,40.75,1016.23,85.18,477.19
4978,8.27,37.7,1015.09,73.64,479.16
4979,24.51,62.08,1022.58,57.44,447.04
4980,14.57,44.45,1021.42,66.23,462.48
4981,30.9,73.42,1011.21,65.32,433.44
4982,19.68,51.19,1008.64,94.88,452.04
4983,30.15,70.32,1007.58,54.14,426.8
4984,29.93,71.85,1008.43,66.64,426.82
4985,23.09,45.01,1012.25,43.95,453.45
4986,19.31,52.72,1024.93,53.93,455.25
4987,24.2,59.07,1009.25,88.25,441.93
4988,16.37,43.5,1021.26,72.4,459.18
4989,11.72,40.55,1020.74,86.22,474.7
4990,30.72,69.13,1009.94,61.66,435.83
4991,30.66,70.98,1007.6,72.08,435.66
4992,21.45,45.09,1013.83,52.26,453.15
4993,13.79,42.07,1018.27,88.06,462.25
4994,21.95,68.63,1012.8,61.55,448.9
4995,18.23,45.01,1012.24,73.86,454.06
4996,28.5,76.86,999.49,77.47,430.62
4997,24.05,64.69,1006.63,69.2,438.36
4998,11.3,44.6,1018.19,91.66,470.5
4999,32.0,71.85,1008.44,53.59,427.95
5000,27.5,65.59,1011.23,65.37,441.27
5001,12.25,48.79,1017.44,88.91,469.52
5002,25.47,65.34,1015.3,50.31,445.39
5003,14.12,39.52,1016.79,75.89,472.32
5004,13.78,44.47,1027.94,71.09,467.22
5005,27.09,49.3,1003.93,61.0,437.44
5006,26.99,62.26,1011.13,71.27,436.89
5007,27.53,72.58,1009.13,89.06,428.83
5008,11.48,37.5,1014.38,69.75,472.9
5009,12.48,40.67,1011.24,61.1,475.96
5010,28.83,72.43,1006.69,67.04,428.85
5011,11.49,41.54,1020.17,70.91,476.74
5012,14.07,43.34,1015.79,86.0,463.77
5013,26.16,63.76,1010.03,68.77,437.24
5014,30.62,66.54,1004.11,55.36,429.01
5015,13.72,34.03,1018.57,65.95,469.25
5016,14.1,39.16,1008.19,74.05,464.07
5017,14.13,40.75,1016.05,72.41,471.44
5018,14.36,41.26,1021.16,73.43,462.25
5019,18.58,64.45,1009.68,67.57,444.28
5020,31.24,72.39,999.47,68.17,430.7
5021,14.88,42.28,1007.26,71.3,466.73
5022,20.12,45.09,1013.73,57.78,448.35
5023,19.61,56.53,1019.69,77.13,454.22
5024,15.52,42.86,1015.09,83.48,467.12
5025,31.42,69.13,1009.34,57.16,425.98
5026,28.3,59.27,1010.92,61.83,445.19
5027,24.88,52.36,1014.45,68.39,452.31
5028,22.3,57.19,1006.4,75.28,445.1
5029,20.19,66.86,1012.97,64.7,454.84
5030,6.71,40.72,1022.78,80.69,483.11
5031,9.15,39.61,1018.69,84.47,475.64
5032,31.38,72.29,1008.73,73.27,430.58
5033,16.95,58.86,1015.96,87.8,453.2
5034,7.49,39.81,1018.2,85.96,483.71
5035,10.98,41.54,1019.94,69.83,479.08
5036,28.82,65.71,1014.24,54.3,449.18
5037,26.18,52.36,1013.46,56.65,453.54
5038,7.34,40.72,1023.01,80.08,483.92
5039,23.34,63.73,1012.1,79.11,443.68
5040,19.72,66.51,1015.07,74.7,458.07
5041,12.69,40.71,1021.62,80.19,477.14
5042,21.27,57.5,1014.53,80.76,453.34
5043,31.51,71.97,1007.84,71.18,430.11
5044,5.28,42.07,1003.82,80.84,485.24
5045,10.57,41.55,1003.62,67.89,475.6
5046,21.71,60.77,1017.95,85.07,444.59
5047,6.58,43.02,1014.03,84.95,488.22
5048,25.72,72.39,1003.01,86.38,432.77
5049,18.39,52.08,1006.53,100.09,449.96
5050,16.54,42.86,1014.85,78.0,465.26
5051,12.64,41.49,1019.78,94.0,468.78
5052,26.93,72.99,1007.33,78.85,433.18
5053,8.25,41.26,1020.59,91.84,475.17
5054,20.35,50.9,1012.6,72.43,453.5
5055,5.54,41.38,1020.47,82.91,490.07
5056,25.15,57.32,1012.41,41.84,440.1
5057,15.12,41.79,1007.16,82.35,455.63
5058,17.31,58.49,1011.8,92.77,456.84
5059,16.86,39.63,1004.47,83.5,466.68
5060,10.6,40.22,1011.37,85.81,477.62
5061,26.8,58.84,1001.2,65.03,445.76
5062,31.54,77.24,1008.23,70.19,431.27
5063,18.9,58.46,1016.74,87.65,449.32
5064,23.7,70.32,1007.21,66.85,439.59
5065,25.14,60.29,1017.91,53.3,444.5
5066,16.34,41.16,1006.36,75.52,462.56
5067,18.72,60.07,1015.81,70.55,454.35
5068,23.55,58.79,1010.78,78.47,447.01
5069,28.55,69.84,1003.38,67.26,432.7
5070,9.26,44.68,1023.22,91.44,478.82
5071,13.86,40.83,1008.76,82.4,470.37
5072,25.98,73.18,1012.28,85.78,439.73
5073,11.48,44.58,1016.43,80.15,478.53
5074,29.28,65.71,1013.76,48.05,445.49
5075,16.36,39.99,1008.91,72.48,462.5
5076,16.3,39.63,1004.64,85.61,464.11
5077,25.37,58.33,1013.49,51.42,444.46
5078,31.98,70.17,999.43,59.42,430.92
5079,28.95,73.4,1011.33,55.14,440.67
5080,22.86,62.4,1010.59,78.24,445.66
5081,10.94,39.04,1021.81,86.02,479.2
5082,27.16,59.87,1011.78,58.84,446.38
5083,28.36,69.88,1007.75,84.17,434.03
5084,29.17,74.34,1004.51,82.02,433.03
5085,31.88,66.44,1009.25,64.06,427.83
5086,21.91,48.7,1006.89,83.97,449.8
5087,24.87,58.33,1013.76,54.55,440.79
5088,25.07,77.95,1012.87,83.0,438.55
5089,8.07,41.17,1019.4,86.43,484.54
5090,13.04,40.69,1015.96,82.37,473.49
5091,24.79,50.78,1008.78,61.88,445.3
5092,10.94,39.69,1004.5,86.29,459.69
5093,24.67,58.05,1011.31,69.95,444.57
5094,10.79,39.82,1012.89,88.25,479.92
5095,28.86,67.9,1006.29,57.19,432.97
5096,22.97,42.48,1012.84,64.71,466.7
5097,29.45,64.96,1005.52,59.92,433.04
5098,20.83,44.78,1008.51,35.9,460.6
5099,9.97,39.99,1010.09,95.0,477.31
5100,19.95,57.25,1011.08,88.04,453.03
5101,8.11,42.18,1014.82,93.09,473.62
5102,27.6,73.42,1011.91,83.66,431.44
5103,19.37,63.09,1018.79,81.52,450.18
5104,21.93,61.45,1008.92,98.54,443.91
5105,19.94,38.52,1018.4,55.9,450.48
5106,30.01,62.34,1005.28,62.34,435.94
5107,10.03,43.72,1011.46,96.89,473.26
5108,5.21,43.65,1017.64,78.62,486.08
5109,15.69,41.93,1021.3,52.69,468.43
5110,26.8,72.58,1009.22,89.03,431.18
5111,9.77,34.69,1027.72,74.98,477.51
5112,23.25,51.86,1013.54,78.34,450.22
5113,12.1,44.77,1019.1,75.85,463.11
5114,13.97,41.16,1020.88,74.88,459.84
5115,17.51,41.85,1016.25,72.03,465.05
5116,11.61,39.69,1006.85,83.69,470.78
5117,29.42,74.9,1004.11,64.53,434.66
5118,19.5,65.12,1015.53,73.87,453.99
5119,23.74,65.34,1013.7,62.9,447.31
5120,11.6,40.69,1015.51,86.55,474.99
5121,9.82,36.18,1019.18,65.8,475.21
5122,22.59,65.06,1014.36,62.44,444.6
5123,6.5,38.5,1013.92,90.1,486.78
5124,25.69,73.18,1012.64,86.35,432.82
5125,13.53,38.73,1004.86,85.38,472.46
5126,30.78,73.67,1005.97,58.7,427.15
5127,10.91,40.1,1014.07,91.45,478.34
5128,21.75,60.27,1018.55,87.81,444.19
5129,32.41,72.86,1003.69,58.04,432.75
5130,26.92,68.27,1008.11,61.73,435.17
5131,17.32,41.67,1013.23,68.07,462.74
5132,23.84,49.21,1013.85,50.36,447.09
5133,9.01,40.77,1022.37,90.3,470.84
5134,20.12,69.45,1013.23,88.48,442.89
5135,27.23,63.9,1014.3,47.19,443.61
5136,21.37,81.56,1006.57,81.56,434.38
5137,27.07,65.59,1012.14,63.93,442.71
5138,13.27,40.27,1006.1,40.04,473.88
5139,13.49,43.41,1015.75,57.86,461.06
5140,18.99,59.27,1012.15,89.39,453.4
5141,25.68,68.27,1008.05,68.48,434.89
5142,15.21,43.56,1012.92,56.61,467.0
5143,21.0,70.02,1010.22,95.11,447.29
5144,24.69,71.73,1010.13,70.54,436.78
5145,13.21,45.87,1008.58,85.66,463.1
5146,25.87,59.43,1008.34,65.83,440.26
5147,25.69,72.43,1006.86,86.38,429.99
5148,17.19,37.2,1011.84,67.59,468.4
5149,28.69,73.18,1012.23,68.57,431.36
5150,32.77,71.32,1007.68,42.39,436.95
5151,29.55,66.25,1009.38,69.55,436.29
5152,29.82,66.51,1010.98,43.57,439.17
5153,27.67,69.59,1009.13,82.15,437.29
5154,24.7,50.23,1016.23,62.03,454.42
5155,20.0,56.53,1020.43,75.94,454.86
5156,7.2,40.35,1011.83,95.59,484.9
5157,22.45,63.77,1014.57,87.44,444.26
5158,29.6,71.14,1011.46,52.69,430.55
5159,30.3,69.51,1011.8,50.43,431.12
5160,9.73,41.01,1021.76,97.71,469.11
5161,2.64,39.64,1011.02,85.24,481.29
5162,9.42,41.4,1029.99,88.41,477.01
5163,10.51,39.04,1023.95,85.35,479.15
5164,29.47,71.32,1008.07,67.0,437.14
5165,22.42,71.77,1005.5,90.62,435.06
5166,11.16,40.05,1014.95,88.38,479.11
5167,21.53,70.02,1010.33,95.95,440.93
5168,30.0,61.5,1009.4,48.63,435.6
5169,31.5,74.16,1011.72,56.42,436.43
5170,22.0,51.3,1012.87,85.79,450.18
5171,31.24,74.22,1007.74,48.77,430.44
5172,18.33,44.34,1019.55,51.69,468.8
5173,17.9,52.08,1006.41,100.09,451.94
5174,19.83,59.21,1012.67,96.42,440.03
5175,30.26,59.22,1013.18,61.08,442.98
5176,27.86,65.18,1012.87,55.53,436.26
5177,15.37,50.59,1019.02,98.2,463.35
5178,14.0,40.8,1026.17,54.82,474.87
5179,8.75,40.22,1008.96,90.53,482.8
5180,4.88,40.27,1012.66,74.51,491.29
5181,22.11,59.8,1016.74,73.9,453.45
5182,24.62,58.66,1011.43,56.61,449.8
5183,23.49,73.18,1012.4,90.05,437.01
5184,21.98,59.39,1015.25,84.52,446.79
5185,9.41,40.43,1025.68,79.49,492.88
5186,10.84,40.62,1015.53,60.9,467.6
5187,18.84,61.27,1019.64,71.95,454.47
5188,9.45,41.4,1027.06,87.35,479.0
5189,29.35,68.31,1010.46,46.2,445.86
5190,23.27,65.48,1019.05,61.36,443.43
5191,29.42,69.14,1007.32,75.04,437.75
5192,23.74,72.43,1007.99,91.36,437.55
5193,19.62,68.63,1012.26,68.05,453.84
5194,28.12,58.33,1013.61,39.67,448.72
5195,18.58,46.97,1014.25,74.09,454.26
5196,30.83,71.58,1009.92,48.8,432.11
5197,8.51,42.32,1015.08,84.89,476.6
5198,24.67,61.5,1009.06,72.77,437.37
5199,24.12,51.43,1006.55,83.77,441.49
5200,14.26,40.92,1022.07,73.96,460.38
5201,26.6,61.41,1012.35,54.42,451.4
5202,7.53,41.16,1023.19,91.28,475.7
5203,16.81,42.42,1008.95,74.25,462.19
5204,15.8,53.82,1015.87,68.48,463.09
5205,12.93,39.58,1010.93,75.9,473.09
5206,10.18,43.5,1022.84,88.7,476.91
5207,24.58,49.02,1008.85,79.32,442.47
5208,17.01,49.15,1021.83,84.02,458.78
5209,14.85,40.8,1025.38,53.29,471.78
5210,11.04,39.96,1025.75,94.44,468.84
5211,19.72,46.21,1010.54,77.74,449.33
5212,20.21,59.14,1016.0,70.38,448.79
5213,7.73,39.04,1018.61,68.23,482.39
5214,13.39,49.83,1007.14,90.88,466.04
5215,24.73,70.72,1009.82,88.79,439.3
5216,28.88,73.68,1015.25,47.73,432.93
5217,19.99,40.79,1003.15,87.55,455.28
5218,18.89,58.66,1010.96,84.07,453.33
5219,18.89,43.56,1012.79,38.63,463.91
5220,20.72,44.57,1008.96,72.57,449.76
5221,15.66,43.99,1021.18,88.62,467.57
5222,25.27,67.07,1006.34,66.35,445.81
5223,33.96,68.94,1006.93,47.39,427.06
5224,34.66,74.33,1012.0,32.19,425.89
5225,12.75,39.85,1012.51,62.37,475.61
5226,13.77,41.58,1020.63,72.94,459.75
5227,6.84,39.4,1011.9,93.75,484.09
5228,27.16,47.43,1009.17,45.79,442.85
5229,20.6,60.08,1017.84,75.92,454.39
5230,33.97,72.29,1008.98,44.32,432.33
5231,32.44,77.95,1014.83,50.69,434.97
5232,11.28,43.41,1017.91,81.03,471.42
5233,32.49,74.99,1002.19,34.58,435.43
5234,20.13,47.03,1012.59,83.03,459.15
5235,24.17,73.18,1011.72,86.1,437.27
5236,29.73,73.06,1010.27,84.84,432.73
5237,9.27,36.3,1026.93,72.13,479.66
5238,10.03,42.18,1017.3,85.99,475.74
5239,13.83,41.23,993.31,93.94,466.2
5240,15.14,44.21,1019.97,83.86,463.1
5241,12.26,39.96,1011.79,79.06,470.87
5242,28.37,71.64,1007.39,71.06,434.91
5243,22.88,71.73,1010.11,86.96,436.36
5244,13.61,41.74,1021.66,62.83,471.79
5245,25.58,61.08,1013.37,71.27,446.32
5246,20.45,58.96,1014.53,65.36,454.26
5247,24.1,71.29,1007.96,67.56,442.8
5248,19.73,68.63,1012.41,74.12,450.26
5249,16.99,40.89,1011.54,64.51,464.95
5250,21.05,58.33,1013.14,66.34,447.66
5251,19.51,44.05,1008.52,78.38,451.7
5252,10.04,39.66,1015.84,82.31,480.63
5253,6.94,38.91,1018.94,90.64,485.12
5254,6.86,38.08,1019.62,77.37,486.92
5255,19.8,52.9,1017.75,66.67,456.64
5256,21.01,58.96,1014.33,61.8,453.88
5257,10.7,36.18,1018.16,63.15,475.08
5258,12.99,44.0,1025.22,90.27,470.93
5259,22.06,59.39,1015.26,85.04,441.31
5260,7.05,40.69,1020.53,89.67,476.75
5261,6.52,35.57,1025.37,78.32,486.06
5262,27.32,66.54,1004.95,72.58,431.33
5263,16.58,46.18,1010.4,96.29,463.51
5264,22.97,62.4,1010.25,75.18,445.3
5265,23.91,50.23,1017.25,68.57,455.41
5266,13.78,38.28,1014.8,81.19,467.43
5267,14.85,39.39,1013.93,76.27,468.84
5268,12.36,41.74,1020.58,69.24,477.16
5269,23.19,60.75,1008.33,82.0,439.43
5270,30.8,69.14,1007.68,63.78,433.62
5271,13.01,41.49,1019.82,92.86,466.5
5272,25.8,44.57,1008.0,52.56,450.48
5273,20.3,62.52,1017.96,75.17,451.86
5274,24.18,66.48,1004.0,64.86,434.5
5275,12.39,40.75,1016.05,81.91,475.96
5276,27.5,49.3,1004.02,59.23,439.77
5277,19.77,54.42,1011.73,89.26,458.21
5278,20.9,67.71,1007.16,59.02,446.57
5279,22.55,47.45,1008.65,67.9,447.42
5280,6.14,40.62,1015.71,86.51,481.66
5281,26.44,54.2,1012.65,48.02,444.78
5282,21.88,69.71,1010.28,97.64,444.39
5283,33.94,74.67,1015.94,28.16,427.98
5284,26.45,71.37,1008.0,77.06,438.36
5285,12.93,38.73,1006.41,89.24,471.3
5286,13.84,44.9,1007.58,63.62,463.27
5287,30.01,73.18,1012.23,60.9,429.84
5288,19.31,43.56,1013.65,41.54,463.35
5289,14.71,44.0,1024.98,85.08,462.87
5290,25.64,63.87,1017.14,49.25,444.34
5291,30.66,66.25,1007.67,63.03,439.55
5292,20.06,62.1,1020.21,72.21,451.81
5293,33.2,70.8,1008.75,59.41,430.71
5294,11.04,41.74,1022.6,77.51,477.2
5295,21.11,74.78,1009.71,84.35,442.68
5296,23.09,73.5,1011.4,89.76,438.56
5297,9.66,40.05,1015.78,89.06,481.14
5298,32.41,67.83,1008.54,55.96,426.85
5299,19.6,60.95,1015.4,84.26,456.06
5300,17.57,46.21,1014.09,80.81,453.29
5301,11.41,40.62,1015.56,57.62,466.83
5302,26.0,69.89,1015.12,73.06,433.5
5303,30.05,66.44,1008.46,76.82,427.55
5304,21.11,58.12,1015.38,77.78,453.28
5305,13.64,43.71,1024.41,84.46,468.85
5306,17.01,50.59,1015.8,80.95,463.4
5307,9.26,40.78,1023.61,88.48,471.79
5308,21.6,59.8,1016.9,76.59,450.14
5309,13.67,54.3,1015.92,75.42,467.87
5310,28.13,68.12,1012.6,44.71,435.85
5311,26.12,68.94,1007.12,67.08,434.11
5312,20.52,43.79,1015.9,68.1,463.93
5313,29.92,67.22,1014.09,50.62,444.78
5314,30.34,75.08,1005.32,52.97,437.26
5315,29.3,73.67,1005.64,65.31,431.07
5316,23.09,51.19,1009.4,81.61,443.22
5317,12.24,44.9,1020.31,82.22,464.25
5318,30.98,69.82,1009.17,50.63,438.44
5319,30.61,77.17,1009.49,73.19,430.46
5320,12.28,39.96,1011.76,77.07,468.0
5321,23.67,63.86,1019.67,57.95,441.73
